index,date,tweets,isRetweet,isDeleted,avg_sentiment_score,sum_sentiment_score,delta_avg,retweets,favorites,word_count,positive,negative,neutral,s&p_%change,s&p_up/down
201,2018-09-06,2,0,0,5.513482142857143,239.98000000000002,-0.021478440871059767,49240,192887,254,1,0,1,-0.003666031209242212,down
202,2018-09-07,1,0,0,5.611851851851852,151.52000000000004,0.07689126812364933,13030,64133,158,1,0,0,0.0011923333268520667,up
203,2018-09-10,3,1,0,5.347998216276477,324.26,-0.18696236745172504,45564,132982,355,1,0,2,-0.0014784566331511114,down
204,2018-09-12,1,0,0,5.425454545454548,119.36,-0.10950603827365413,22945,94180,128,0,0,1,0.0002180816301323205,up
205,2018-09-13,1,0,0,5.6032,140.07999999999998,0.06823941627179764,18382,75004,145,1,0,0,0.002530277284648133,up
206,2018-09-14,3,3,0,5.203282051282051,202.88,-0.3316785324461513,7953,0,229,0,0,3,-0.00048166552768543933,down
207,2018-09-17,2,1,0,5.666168831168832,221.2399999999999,0.1312082474406293,13631,52945,230,2,0,0,-0.0051759326807276134,down
208,2018-09-19,1,0,0,5.03,150.89999999999995,-0.5049605837282023,15371,67551,174,0,0,1,0.0004644096038285369,up
209,2018-09-20,5,0,0,5.54543436853002,595.4,0.010473784801817843,78407,333328,617,3,0,2,0.0037743284740323593,up
210,2018-09-26,1,0,0,5.589473684210527,106.2,0.05451310048232472,15655,51664,106,1,0,0,-0.003774454770169551,down
211,2018-10-01,2,0,1,5.915166666666667,224.68000000000004,0.38020608293846436,16585,74989,220,2,0,0,-0.000580923619102698,down
212,2018-10-03,3,0,0,5.839777777777777,231.35000000000002,0.30481719404957514,37391,178046,233,3,0,0,-0.0021079756469376664,down
213,2018-10-04,1,0,0,5.88,17.64,0.34503941627179735,10111,45015,17,1,0,0,-0.006076691867876108,down
214,2018-10-08,2,0,0,5.608864734299516,279.75,0.07390415057131294,25309,114969,292,1,0,1,0.0023978561232939947,up
215,2018-10-10,1,0,0,5.706363636363636,62.77000000000001,0.17140305263543354,9431,46502,66,1,0,0,-0.030696952924006225,down
216,2018-10-15,1,0,0,4.935789473684211,93.78000000000002,-0.5991711100439918,21978,86884,111,0,1,0,-0.004718104453598026,down
217,2018-10-16,1,0,0,6.136666666666668,110.46,0.6017060829384651,18625,77361,104,1,0,0,0.015492987926074227,up
218,2018-10-17,3,0,0,5.842022792022791,173.7,0.30706220829458913,29651,142777,174,3,0,0,-0.000874911020227509,down
219,2018-10-22,1,0,0,4.6714285714285735,32.7,-0.8635320122996291,22363,54046,40,0,1,0,-0.006510616085469343,down
220,2018-10-23,1,0,0,5.501111111111111,99.02,-0.03384947261709126,14614,53277,105,1,0,0,0.007225172743582419,up
221,2018-10-25,1,0,0,5.502222222222222,99.04,-0.03273836150598086,9900,45134,103,1,0,0,0.011473481555209105,up
222,2018-10-30,3,0,0,5.274793650793651,325.22,-0.26016693293455173,44346,175194,351,1,0,2,0.015886041504555803,up
223,2018-10-31,1,0,0,6.1466666666666665,73.75999999999998,0.611706082938464,10227,52469,68,1,0,0,0.002269327238914132,up
224,2018-11-05,3,0,0,5.410515656958488,375.35,-0.12444492676971415,49781,182894,405,2,0,1,0.0043794281361687615,up
225,2018-11-06,1,0,0,5.632857142857143,157.72000000000003,0.09789655912894002,7859,32000,158,1,0,0,0.006226281628022036,up
226,2018-11-12,1,0,0,5.715,45.72,0.18003941627179731,16365,71309,47,1,0,0,-0.017199411005165945,down
227,2018-11-13,2,0,1,5.409532019704434,308.2999999999999,-0.12542856402376845,41738,160799,332,0,0,2,-0.002882773890128025,down
228,2018-11-19,1,1,0,5.623333333333332,33.74,0.08837274960512964,7747,0,36,1,0,0,-0.014651709846604606,down
229,2018-11-23,1,0,0,5.592380952380951,117.44,0.0574203686527488,31298,142696,120,1,0,0,-0.00030381260727439915,down
230,2018-11-26,1,0,0,5.39,123.97,-0.14496058372820286,37011,150393,134,0,0,1,0.008860470215494404,up
231,2018-12-03,1,0,0,5.514074074074074,148.87999999999997,-0.020886509654128638,21826,91465,157,1,0,0,-4.654470524981499e-05,down
232,2018-12-04,1,0,0,5.495172413793104,159.36,-0.039788169935098594,29871,105716,166,0,0,1,-0.029603574937390412,down
233,2018-12-07,3,0,0,5.172137681159421,345.93,-0.3628229025687819,49625,202644,394,0,0,3,-0.0216181014780508,down
234,2018-12-11,4,0,0,5.6365878787878785,631.3800000000001,0.10162729505967616,65174,310555,649,3,0,1,-0.01038113547780662,down
235,2018-12-12,1,0,0,5.97875,95.66,0.44378941627179724,50714,169747,89,1,0,0,-0.0026934885445841212,down
236,2018-12-13,2,0,0,5.82648275862069,192.4,0.29152217489248766,54226,214650,198,2,0,0,-0.0030691361004956353,down
237,2018-12-14,2,0,1,5.3742857142857146,225.72,-0.160674869442488,25055,122983,244,0,0,2,-0.011305551157850927,down
238,2018-12-17,4,0,1,5.788043478260869,543.9200000000001,0.25308289453266686,81916,365014,542,4,0,0,-0.017296172536910126,down
239,2018-12-18,1,0,0,5.671851851851853,153.14,0.1368912681236507,13341,61225,154,1,0,0,-0.005367393463027694,down
240,2018-12-19,4,0,1,5.550728291316527,461.1,0.015767707588324242,59056,268906,473,2,0,2,-0.01573981163650072,down
241,2018-12-20,3,0,0,5.511446913580246,413.28000000000003,-0.02351367014795584,63236,275155,426,2,0,1,-0.011755226859060046,down
242,2018-12-21,9,0,0,5.486944174197416,972.3200000000002,-0.048016409530786376,156236,740750,1010,5,0,4,-0.019777790163788413,down
243,2018-12-24,6,0,0,5.497397910731244,829.8199999999999,-0.037562672996958923,149562,695780,871,3,0,3,-0.02060350909137576,down
244,2018-12-27,7,0,1,5.2633515449184625,895.5,-0.2716090388097402,136491,604131,985,1,1,5,0.01896830214943704,up
245,2018-12-28,3,0,0,5.673937262138163,443.28,0.13897667840995945,69530,320567,450,3,0,0,-0.00521457753042831,down
246,2018-12-31,5,0,1,5.576586956521739,658.44,0.041626372793536606,91785,436726,688,2,0,3,0.0031654050064262025,up
247,2019-01-02,1,0,0,6.0468,151.17,0.5118394162717976,23566,112550,144,1,0,0,0.01335107087748359,up
248,2019-01-03,2,0,0,5.109166666666667,126.76999999999998,-0.4257939170615357,50523,248679,137,0,1,1,-0.01766911874305406,down
249,2019-01-04,1,0,0,5.838181818181818,128.44000000000003,0.3032212344536154,29768,147477,126,1,0,0,0.023283014466108,up
250,2019-01-08,1,0,0,5.6638709677419365,175.58,0.128910384013734,20925,109157,184,1,0,0,0.0024530899134069355,up
251,2019-01-09,2,0,0,5.520221774193548,347.5799999999999,-0.01473880953465434,74947,365615,367,1,0,1,0.0019224655038759765,up
252,2019-01-10,3,2,0,5.4958241758241755,160.56,-0.03913640790402676,79847,79280,166,2,1,0,0.008987679437858515,up
253,2019-01-11,6,0,0,5.379715110479176,687.78,-0.15524547324902546,141091,617692,740,2,0,4,0.0031489784680942073,up
254,2019-01-14,4,1,0,5.300825,253.86,-0.23413558372820265,68909,248896,268,1,1,2,0.0008913843481629666,up
255,2019-01-15,4,1,1,5.738373397435898,517.7400000000001,0.20341281370769493,72595,305331,531,3,0,1,0.009748152893381715,up
256,2019-01-16,1,0,0,5.5624,139.06,0.02743941627179769,39003,164946,144,1,0,0,0.0005163392293717903,up
257,2019-01-18,3,0,0,5.060496632996634,219.10000000000002,-0.4744639507315691,70729,304081,251,0,2,1,0.007332312760810417,up
258,2019-01-22,4,1,0,5.412919761273209,472.03,-0.12204082245499337,100872,267832,508,1,0,3,-0.009398461217067536,down
259,2019-01-23,4,0,0,5.100093984962406,278.96000000000004,-0.4348665987657967,122852,538114,315,0,2,2,-0.0018082334786586934,down
260,2019-01-24,4,0,0,5.4399404761904755,361.09000000000003,-0.09502010753772638,99745,498434,386,2,1,1,0.0013225469841354155,up
261,2019-01-25,2,0,0,5.535724137931034,210.34000000000006,0.0007635542028312514,41000,218737,224,1,0,1,0.002754556702133904,up
262,2019-01-28,3,0,1,5.576730769230768,469.20000000000005,0.04177018550256584,60039,297545,487,3,0,0,-0.00042339724544271503,down
263,2019-01-29,1,0,0,4.986363636363637,109.7,-0.5485969473645653,33990,149229,127,0,1,0,-0.0018488077756815824,down
264,2019-01-30,4,0,0,5.220083333333333,265.8,-0.31487725039486913,72874,373965,295,1,1,2,0.010336796824938885,up
265,2019-01-31,8,0,1,5.382074720538083,882.9,-0.15288586319011999,134762,625381,966,4,1,3,0.006929874275941671,up
266,2019-02-01,1,0,0,5.57,44.56,0.03503941627179774,22097,109504,47,1,0,0,0.0015579061303111414,up
267,2019-02-05,1,0,0,5.7714285714285705,121.2,0.23646798770036792,26475,126147,124,1,0,0,0.003430607145043031,up
268,2019-02-12,1,0,0,5.865454545454545,64.52,0.3304939617263427,20790,108302,61,1,0,0,0.008124509985153044,up
269,2019-02-13,2,0,0,5.879250000000001,258.54,0.34428941627179777,39326,207498,257,2,0,0,0.0009926116974010458,up
270,2019-02-14,1,0,0,5.3523076923076935,139.16,-0.182652891420509,43444,186559,151,0,0,1,0.0008128230362675665,up
271,2019-02-19,4,0,1,5.5244583333333335,264.3,-0.01050225039486885,59268,291968,289,2,0,2,0.003784370266008932,up
272,2019-02-20,1,0,0,5.962857142857143,83.47999999999998,0.4278965591289401,42403,172644,82,1,0,0,0.002033033554769244,up
273,2019-02-21,1,0,0,5.402857142857144,37.82,-0.13210344087105863,25857,117130,40,0,0,1,-0.0019279296101342765,down
274,2019-02-25,5,1,0,5.5439191919191915,505.28000000000003,0.008958608190989282,87350,386690,532,2,0,3,-0.002938288983916985,down
275,2019-03-05,1,0,0,5.347777777777779,96.26,-0.1871828059504237,10098,64472,105,0,0,1,-0.0017034043500773145,down
276,2019-03-06,1,0,0,5.454444444444443,98.18,-0.08051613928375989,26345,108435,104,0,0,1,-0.0067448916646425045,down
277,2019-03-07,1,0,0,5.441904761904762,114.28,-0.09305582182344097,21404,94204,123,0,0,1,-0.006361795034034675,down
278,2019-03-08,5,0,0,5.639981818181818,318.16,0.10502123445361544,74086,360224,335,3,0,2,0.0044968777623404866,up
279,2019-03-11,2,1,0,4.925694444444444,173.22000000000003,-0.6092661392837582,33230,107243,202,0,2,0,0.012989449234108521,up
280,2019-03-13,3,1,0,5.5012727272727275,263.52,-0.03368785645547501,46353,212412,285,1,0,2,0.003978845796674561,up
281,2019-03-14,2,0,0,5.528706896551725,292.64,-0.0062536871764775626,51910,229903,305,1,0,1,-0.0006760306716867929,down
282,2019-03-15,1,0,0,5.6272,140.67999999999998,0.09223941627179766,24231,116032,144,1,0,0,0.004158952051843418,up
283,2019-03-18,3,0,0,5.72836111111111,389.73,0.19340052738290817,47629,223741,393,3,0,0,0.003659674417795925,up
284,2019-03-19,2,0,0,5.98974358974359,112.38,0.4547830060153877,43661,218802,112,2,0,0,-0.0028830108742624733,down
285,2019-03-21,1,0,0,6.15375,98.46,0.6187894162717971,17539,78067,92,1,0,0,0.012469292114681278,up
286,2019-03-22,1,1,0,5.398,53.98,-0.13696058372820286,16708,0,58,0,0,1,-0.015401564654834075,down
287,2019-03-28,3,0,0,5.4631990231990235,333.81,-0.07176156052917933,73144,340878,360,1,0,2,0.002149939207907034,up
288,2019-03-29,1,0,0,5.652173913043479,129.99999999999997,0.11721332931527684,17029,79110,134,1,0,0,0.002167360950918039,up
289,2019-04-02,1,0,0,5.657272727272727,124.46,0.12231214354452469,30477,110896,125,1,0,0,-0.00034864586069731216,down
290,2019-04-04,2,0,0,5.30625,111.27999999999997,-0.2287105837282022,33797,148105,122,0,0,2,0.0018788871982118472,up
291,2019-04-05,3,0,0,5.571746031746032,240.54000000000002,0.036785448017829125,45057,254493,251,2,0,1,0.002974896767790578,up
292,2019-04-08,2,1,0,5.572051282051283,110.76000000000002,0.03709069832308032,25800,55947,110,1,1,0,0.0025307807962375666,up
293,2019-04-09,2,2,0,5.332000000000001,122.0,-0.20296058372820225,21407,0,132,1,0,1,-0.002903133387453491,down
294,2019-04-12,1,1,0,5.46,54.6,-0.07496058372820258,11611,0,56,0,0,1,0.0022578837856382385,up
295,2019-04-17,2,0,0,5.537424812030075,261.96000000000004,0.0024642283018723177,46575,226911,269,1,0,1,-0.005346321652478491,down
296,2019-04-22,3,2,0,5.478214285714285,159.33999999999997,-0.05674629801391706,33029,63314,165,1,0,2,0.003170279189197482,up
297,2019-04-23,5,0,0,5.3652711462450595,545.8000000000001,-0.1696894374831432,113202,551863,602,1,1,3,0.008140901543101176,up
298,2019-04-25,4,4,0,4.922833721833722,211.75,-0.6121268618944804,40258,0,251,0,2,2,-0.0009628124403388596,down
299,2019-04-26,1,0,0,5.4433333333333325,16.330000000000002,-0.09162725039487007,16091,65528,18,0,0,1,0.004808864456774943,up
300,2019-04-29,3,1,0,5.687587301587302,356.53999999999996,0.15262671785909898,45654,173698,380,1,0,2,0.0008331522811874452,up
301,2019-04-30,1,0,0,5.422307692307691,140.98,-0.11265289142051138,11112,47900,153,0,0,1,0.00295872355985188,up
302,2019-05-01,2,1,0,5.3791414141414124,154.64,-0.1558191695867901,17221,66475,166,1,0,1,-0.009687296895804578,down
303,2019-05-02,1,0,0,5.734285714285713,120.42,0.19932513055751055,15548,59394,124,1,0,0,-0.0015878295985603628,down
304,2019-05-06,2,0,0,5.73217391304348,263.68000000000006,0.19721332931527735,48932,235562,270,2,0,0,0.008106211945919109,up
305,2019-05-08,3,1,0,5.5705754985755,177.8,0.035614914847296696,36016,139983,187,1,0,2,-6.604539952739115e-05,down
306,2019-05-10,6,0,3,5.666279933110367,651.7400000000001,0.1313193493821648,54486,221156,655,5,0,1,0.006391604684999813,up
307,2019-05-13,3,0,0,5.7205130434782605,411.2999999999999,0.18555245975005827,42425,191121,423,2,0,1,-0.009971102140453537,down
308,2019-05-14,1,0,0,5.790909090909091,127.39999999999998,0.25594850718088846,12136,63728,130,1,0,0,0.0050670873605202825,up
309,2019-05-17,1,0,0,4.92,29.520000000000003,-0.6149605837282026,11584,58771,34,0,1,0,0.00032530993077721645,up
310,2019-05-20,2,0,0,5.372916666666667,105.8,-0.1620439170615362,23947,117692,116,1,1,0,-0.0006016879439747531,down
311,2019-05-22,10,4,0,5.403458971583971,703.8199999999999,-0.13150161214423078,109690,374058,758,5,0,5,7.351421036766831e-05,up
312,2019-05-24,5,2,0,5.4589987789987795,389.15999999999997,-0.07596180472942322,85776,287944,417,2,0,3,-0.002241855238924953,down
313,2019-05-30,1,0,0,5.568695652173912,128.07999999999998,0.033735068445709615,13705,78861,134,1,0,0,0.0006889872191902684,up
314,2019-06-03,3,3,0,5.491246753246753,192.62,-0.04371383048144928,21292,0,205,2,0,1,-0.0025731421883020845,down
315,2019-06-04,3,2,0,5.762245098039216,200.48000000000005,0.2272845143110128,42492,125386,207,3,0,0,0.01470699351839118,up
316,2019-06-05,5,1,1,5.645580659340658,636.2399999999999,0.1106200756124565,75560,248038,660,4,0,1,0.0028600270922212573,up
317,2019-06-06,1,0,0,5.589090909090909,122.96,0.054130325362706344,15935,71516,124,1,0,0,0.005296067522136882,up
318,2019-06-07,1,0,0,5.5760000000000005,27.88,0.04103941627179797,16975,95519,29,1,0,0,0.007175220097830878,up
319,2019-06-10,1,1,0,5.496666666666667,65.96,-0.03829391706153551,29376,0,70,0,0,1,0.0003118347150306855,up
320,2019-06-11,1,0,0,6.383333333333333,76.60000000000002,0.8483727496051303,12725,64374,69,1,0,0,-0.006044924818946033,down
321,2019-06-13,2,0,1,5.75295739348371,230.18,0.21799680975550695,14232,59435,229,2,0,0,0.0018709126817967746,up
322,2019-06-14,1,1,0,5.4013333333333335,81.02000000000002,-0.133627250394869,14180,0,87,0,0,1,5.53938230417195e-05,up
323,2019-06-17,1,0,0,4.15,8.3,-1.3849605837282022,13619,53838,10,0,1,0,-2.771104766846879e-05,down
324,2019-06-18,1,0,0,5.731111111111113,51.58,0.19615052738291006,7303,37396,53,1,0,0,0.0037981219826287225,up
325,2019-06-19,1,0,0,5.335,149.37999999999997,-0.19996058372820258,17770,93599,162,0,0,1,0.0020235612815550407,up
326,2019-06-20,1,0,0,5.466,109.31999999999998,-0.06896058372820235,15797,66558,115,0,0,1,0.0015526965852440512,up
327,2019-06-21,2,0,0,5.129761904761905,241.5,-0.4051986789662978,46685,235151,277,0,0,2,-0.0007620118568089863,down
328,2019-06-24,2,0,1,5.6854545454545455,250.16,0.150493961726343,14739,71843,258,2,0,0,-0.0020565775661929523,down
329,2019-06-25,1,0,0,6.103636363636364,67.14,0.5686757799081619,16761,98674,63,1,0,0,-0.00964095951510723,down
330,2019-06-26,3,1,1,5.531378066378067,280.92,-0.0035825173501361127,30733,62493,295,1,0,2,-0.00420018615904176,down
331,2019-06-27,2,0,0,5.758636363636363,72.13,0.2236757799081608,58025,237732,80,1,1,0,0.0018015831153419509,up
332,2019-06-28,2,0,0,5.358359788359788,222.42000000000002,-0.17660079536841433,42843,234274,238,1,0,1,0.0030072450092491943,up
333,2019-07-01,3,0,2,6.156074074074074,172.46000000000004,0.6211134903458726,15212,78874,164,3,0,0,-0.002382651404442148,down
334,2019-07-02,2,0,0,5.48136752136752,170.45999999999998,-0.05359306236068173,27788,152128,182,1,0,1,0.0028165449825126145,up
335,2019-07-03,2,0,0,5.727023809523809,190.54,0.19206322579560675,39557,199992,195,2,0,0,0.0059568545960368355,up
336,2019-07-05,2,0,1,6.32,37.92,0.7850394162717977,19741,95047,36,2,0,0,0.002064140738879141,up
337,2019-07-09,4,2,0,5.638550980392157,346.02000000000004,0.1035903966639542,42333,132021,359,3,0,1,0.004757972600029751,up
338,2019-07-10,3,1,0,5.538177777777778,317.88000000000005,0.0032171940495751747,40938,134491,331,1,0,2,0.0012611711565258294,up
339,2019-07-11,7,0,1,5.556012271062271,698.38,0.021051687334068574,80754,346993,722,4,0,3,9.661056690389084e-05,up
340,2019-07-12,5,2,1,5.6385781551781555,449.14,0.1036175714499528,36158,88456,474,3,0,2,0.003466088856856472,up
341,2019-07-15,1,0,0,5.606842105263159,106.53,0.07188152153495686,26272,142086,111,1,0,0,-0.0011597852552092658,down
342,2019-07-16,1,0,0,5.7,22.8,0.16503941627179763,17251,99145,24,1,0,0,-0.002685755367209585,down
343,2019-07-17,1,0,0,6.001935483870968,186.06,0.4669749001427652,20188,96515,182,1,0,0,-0.006881692897272617,down
344,2019-07-22,3,0,0,5.061022927689595,420.5199999999999,-0.473937656038608,46439,205294,481,0,1,2,0.0010396277144985595,up
345,2019-07-23,3,0,0,5.645887405759486,401.24,0.11092682203128372,45735,231264,415,2,0,1,0.003582942437683865,up
346,2019-07-24,6,2,1,5.012907894736842,321.78,-0.5220526889913598,74780,207517,351,2,2,2,0.006932855424505004,up
347,2019-07-25,4,0,0,5.568484848484848,428.63999999999993,0.03352426475664538,90830,450170,450,3,0,1,-0.004174072513065584,down
348,2019-07-26,3,0,0,5.4041161616161615,356.57000000000005,-0.13084442211204106,71526,344781,381,1,0,2,0.004184885754583911,up
349,2019-07-29,2,0,0,4.928131868131867,196.4,-0.6068287155963348,33530,156372,233,0,2,0,-0.0011572275584018354,down
350,2019-07-30,3,0,0,5.08465293668955,330.9,-0.45030764703865245,61758,270629,372,0,1,2,0.0018353205354023191,up
351,2019-07-31,3,0,0,5.360106421356423,317.91999999999996,-0.17485416237178106,45511,244424,346,2,0,1,-0.011882451659557815,down
352,2019-08-01,3,0,0,5.5869613375130625,457.26,0.05200075378485932,56556,293753,477,2,1,0,-0.008978904409403883,down
353,2019-08-08,1,0,0,5.0152,125.38,-0.5197605837282024,24487,98466,145,0,0,1,0.014460321442144194,up
354,2019-08-12,1,1,0,5.771,57.71,0.23603941627179736,11630,0,59,1,0,0,-0.0083830511236236,down
355,2019-08-14,4,1,0,5.296295155993432,353.1600000000001,-0.23866542773477084,44918,169243,387,0,0,4,-0.018502774843485014,down
356,2019-08-15,6,2,0,5.4634973987365285,524.46,-0.07146318499167344,77398,266051,567,2,0,4,0.0004919355716761566,up
357,2019-08-16,2,0,0,5.67759090909091,237.78,0.1426303253627066,48953,229866,250,1,0,1,0.008356759106783709,up
358,2019-08-19,3,0,0,5.371846153846154,375.38,-0.1631144298820487,45188,202081,409,1,0,2,0.0034906442020583373,up
359,2019-08-20,2,1,0,5.481999999999999,54.82,-0.05296058372820278,20584,44371,58,1,0,1,-0.006337765179503444,down
360,2019-08-21,4,0,0,5.400465819721719,530.0,-0.13449476400648397,50695,215046,569,2,0,2,0.0008178850967483371,up
361,2019-08-22,1,0,0,5.699333333333334,170.98,0.16437274960513104,16482,70029,178,1,0,0,-0.0027260845192460512,down
362,2019-08-23,6,3,0,5.395020442520443,468.16,-0.13994014120776063,74273,227489,501,2,1,3,-0.021971288737801697,down
363,2019-08-28,3,0,0,5.597417767417767,323.4,0.0624571836895651,60781,247599,330,1,0,2,0.009317477398155102,up
364,2019-08-29,2,0,0,5.568872053872054,205.81000000000003,0.03391147014385165,24637,108925,221,1,0,1,0.004882527111241489,up
365,2019-08-30,3,1,0,5.05608695652174,187.72,-0.47887362720646287,24756,97471,221,0,2,1,-0.00361927168779438,down
366,2019-09-03,4,1,1,5.320279761904762,322.65999999999997,-0.21468082182344084,35591,167749,360,1,0,3,-0.0009418977557935713,down
367,2019-09-04,2,0,1,5.410909090909091,238.08,-0.12405149281911143,13736,62620,262,0,0,2,0.004482593711304961,up
368,2019-09-05,1,1,0,5.330909090909091,58.64,-0.2040514928191115,6625,0,62,0,0,1,0.005201615040951779,up
369,2019-09-06,2,0,0,5.158205128205128,113.82,-0.37675545552307454,22588,106268,130,0,0,2,-0.0005436032109192223,down
370,2019-09-09,5,1,0,5.233935297805643,514.02,-0.30102528592255967,40004,161084,569,1,0,4,-0.0033462387365754713,down
371,2019-09-10,2,1,0,5.428799999999999,179.51999999999998,-0.10616058372820314,13516,47685,204,1,1,0,0.0028205502410946315,up
372,2019-09-11,5,0,1,5.698731701631702,745.2899999999998,0.1637711179034989,41763,204493,757,3,0,2,0.006547244617867874,up
373,2019-09-12,3,1,0,5.525354497354498,143.72,-0.009606086373705006,32401,129486,153,2,0,1,0.0001628371420164094,up
374,2019-09-13,3,0,0,5.734515390201666,399.15,0.19955480647346313,57991,290814,413,2,0,1,-0.0016001766352302395,down
375,2019-09-16,4,1,0,5.436613636363637,382.85,-0.09834694736456617,55610,219201,417,2,1,1,0.0005173020532979549,up
376,2019-09-17,1,0,0,6.388,31.94,0.8530394162717974,11603,58238,28,1,0,0,0.0033481756205315373,up
377,2019-09-18,5,3,0,5.396055844155844,389.06,-0.13890473957235833,65629,109676,419,2,0,3,0.001742455438947216,up
378,2019-09-19,2,0,0,5.838611111111112,171.42000000000002,0.3036505273829091,43139,199985,181,1,0,1,-0.0011859272223607074,down
379,2019-09-20,2,1,0,5.5811363636363645,143.91,0.04617577990816191,39826,62203,158,1,0,1,-0.0054346980886666426,down
380,2019-09-23,1,0,0,5.363478260869567,123.36,-0.17148232285863596,16821,65567,134,0,0,1,0.002775273671861912,up
381,2019-09-25,3,2,0,5.393725490196078,188.44,-0.14123509353212427,41071,50726,206,0,0,3,0.00556538765798929,up
382,2019-09-26,5,3,0,5.586859090909091,369.28,0.051898507180888134,41779,82344,378,4,0,1,-0.002716207779780433,down
383,2019-09-30,3,0,0,5.675071895424836,292.5400000000001,0.14011131169663363,36195,154051,297,2,1,0,0.0032590811064054865,up
384,2019-10-01,3,1,0,5.7940413533834585,237.86000000000004,0.2590807696552562,47327,185097,238,3,0,0,-0.014559133776963754,down
385,2019-10-02,5,1,0,5.568167024034031,553.06,0.03320644030582898,112066,422003,580,3,0,2,-0.012708621377146323,down
386,2019-10-03,1,1,0,5.584,55.84,0.04903941627179709,3959,0,59,1,0,0,0.0087510140861407,up
387,2019-10-04,1,0,0,5.3742857142857146,75.24000000000002,-0.160674869442488,13338,50201,82,0,0,1,0.011461114496119423,up
388,2019-10-07,2,0,0,5.580760869565216,284.34,0.0458002858370139,48386,193026,299,2,0,0,-0.0018476617101766245,down
389,2019-10-08,3,2,0,5.589658119658121,193.17000000000002,0.05469753592991763,29356,46955,206,1,0,2,-0.009361677824080478,down
390,2019-10-09,3,3,0,5.248931623931624,194.2,-0.28602895979657844,37597,0,216,0,0,3,0.002851088495961509,up
391,2019-10-10,2,0,0,5.246181818181819,213.76,-0.2887787655463838,31858,137801,239,0,0,2,0.006708753891922607,up
392,2019-10-11,4,3,0,5.761035714285715,315.38,0.22607513055751216,22506,48783,320,3,0,1,0.002429895964242159,up
393,2019-10-14,5,0,0,5.519919011082694,564.44,-0.015041572645508516,79515,345401,594,4,0,1,0.00011458690652454924,up
394,2019-10-16,4,1,0,5.3890705128205125,160.44,-0.1458900709076898,89419,362099,170,2,1,1,3.347850013290944e-06,up
395,2019-10-17,3,0,0,5.422846003898635,380.86,-0.11211457982956723,90866,376587,404,1,0,2,-0.0009397817830770905,down
396,2019-10-21,1,0,0,5.462222222222222,147.48000000000005,-0.0727383615059809,15732,66595,159,0,0,1,0.0034173400350900785,up
397,2019-10-22,2,2,0,5.277777777777777,95.0,-0.2571828059504253,17611,0,106,1,1,0,-0.004895819318874964,down
398,2019-10-23,3,3,0,5.776929292929293,190.36,0.2419687092010913,23193,0,187,3,0,0,0.00351034564510356,up
399,2019-10-24,2,1,0,5.479818181818182,150.23000000000002,-0.055142401910020844,27753,61657,159,1,0,1,-0.0014893259066364984,down
400,2019-10-25,1,0,0,5.874,146.84999999999997,0.3390394162717971,9122,42567,146,1,0,0,0.006402907637082372,up
401,2019-10-28,1,1,0,4.938181818181818,54.32,-0.596778765546385,10090,0,65,0,1,0,0.00240749202482853,up
