index,date,tweets,isRetweet,isDeleted,avg_sentiment_score,sum_sentiment_score,delta_avg,retweets,favorites,word_count,positive,negative,neutral,s&p_%change,s&p_up/down
402,2019-10-29,5,3,0,5.492111111111111,323.61999999999995,-0.04284947261709178,67972,120964,344,3,0,2,0.0004941704535088533,up
403,2019-10-30,4,1,0,5.783182957393484,311.5199999999999,0.2482223736652811,63836,224370,313,4,0,0,0.002312707673395413,up
404,2019-10-31,3,2,0,5.271968253968254,136.98000000000002,-0.2629923297599485,48729,95160,150,0,0,3,-0.0030653593161591827,down
405,2019-11-01,5,1,0,5.476546562484642,379.21999999999997,-0.058414021243559766,70932,242681,410,2,0,3,0.005306924645297145,up
406,2019-11-04,3,0,0,5.7346062271062275,160.2,0.19964564337802493,48204,239156,160,3,0,0,-0.00022408248523504907,down
407,2019-11-05,5,3,0,5.309150000000001,402.84,-0.22581058372820256,54846,117465,429,1,1,3,-0.0020059503705881537,down
408,2019-11-06,4,3,0,5.754667464114833,306.03999999999996,0.21970688038663,73607,153599,305,4,0,0,0.0005463012410856892,up
409,2019-11-07,1,0,0,6.2525,50.02,0.7175394162717978,17286,103876,47,1,0,0,-0.0005960725839412999,down
410,2019-11-11,2,1,0,5.208363636363636,169.96,-0.3265969473645667,25565,46963,184,0,1,1,0.002168576688488255,up
411,2019-11-12,2,0,0,5.418,147.82,-0.1169605837282024,29626,147828,156,1,0,1,0.0008286911435570317,up
412,2019-11-13,4,3,0,5.285861111111111,255.66000000000003,-0.24909947261709098,55281,54273,279,0,0,4,0.003196994733574439,up
413,2019-11-14,3,1,0,5.681181818181819,293.44000000000005,0.14622123445361593,49520,139817,304,2,0,1,0.0019024130065516808,up
414,2019-11-15,6,3,0,5.6779155487284525,520.6399999999999,0.14295496500024937,97947,220581,529,5,0,1,0.004034865541815584,up
415,2019-11-19,6,6,0,5.418955026455027,275.34,-0.11600555727317552,68899,0,300,2,0,4,-0.002324583642873474,down
416,2019-11-20,4,2,0,5.338944964349377,297.99,-0.19601561937882628,74799,157445,324,1,0,3,-0.001990570776640238,down
417,2019-11-21,3,2,0,5.563509301156359,232.92000000000004,0.028548717428157566,52199,76938,245,2,0,1,-0.0015923972783969155,down
418,2019-11-22,1,1,0,5.591111111111113,50.32,0.056150527382910376,7430,0,52,1,0,0,-0.00035992461028069704,down
419,2019-11-25,4,1,0,5.833371212121213,179.08,0.2984106283930099,77973,300105,182,3,0,1,0.005196556246983665,up
420,2019-11-26,4,2,0,5.3023310344827586,381.96,-0.2326295492454442,56947,146308,424,1,0,3,0.0018086740426974132,up
421,2019-11-27,1,0,0,6.3625,50.9,0.8275394162717973,21148,121365,46,1,0,0,0.002587798093739785,up
422,2019-12-02,3,0,0,5.68969696969697,147.72000000000003,0.15473638596876693,33586,145961,150,2,0,1,-0.009536072034436896,down
423,2019-12-03,2,2,1,5.690568181818183,130.51,0.1556075980899796,10824,0,133,1,0,1,0.0018753709954403934,up
424,2019-12-04,3,2,0,5.76021164021164,190.94,0.22525105648343757,39952,55970,189,3,0,0,0.0029837312711454697,up
425,2019-12-05,2,0,0,5.801183333333334,283.94,0.26622274960513126,56125,217518,285,1,0,1,-0.0005706666182321843,down
426,2019-12-06,2,0,0,4.88827380952381,180.01999999999998,-0.6466867742043929,38949,162608,213,0,1,1,0.003601646955167449,up
427,2019-12-09,1,0,0,5.49,21.96,-0.04496058372820233,17256,67899,24,0,0,1,-0.0018779149290748323,down
428,2019-12-10,3,2,0,5.586559714795009,216.22000000000003,0.05159913106680699,35169,100477,229,1,0,2,-0.0009058248185461268,down
429,2019-12-11,4,4,0,5.289917027417028,201.76999999999998,-0.24504355631117503,48836,0,222,1,0,3,0.0018751121741208989,up
430,2019-12-12,5,5,0,5.245425407925408,228.22,-0.2895351758027944,46737,0,251,1,1,3,0.008703625068547171,up
431,2019-12-13,3,0,0,5.614547619047618,269.88,0.0795870353194162,65477,300266,284,1,0,2,0.0006789973841572568,up
432,2019-12-16,6,2,1,5.212313113538603,510.15999999999997,-0.3226474701895989,80872,267474,562,1,1,4,0.002456337038974969,up
433,2019-12-17,4,0,0,5.544213962325168,545.06,0.009253378596965511,50193,210761,577,2,0,2,-0.0009012587119996037,down
434,2019-12-18,4,1,0,4.971055900621117,211.82,-0.5639046831070849,49327,173863,238,0,2,2,-0.001273802989374191,down
435,2019-12-19,4,4,0,5.374017676767676,224.86,-0.16094290696052638,34928,0,248,1,1,2,0.004087951308772213,up
436,2019-12-20,5,1,1,5.666713957307062,496.43999999999994,0.13175337357885883,63444,258278,512,5,0,0,-0.0006546357180116168,down
437,2019-12-23,1,0,0,5.910769230769231,76.84,0.3758086470410289,17811,82831,77,1,0,0,-0.0006323643368869443,down
438,2019-12-24,4,1,0,5.4819407894736845,243.88,-0.05301979425451808,55460,244396,253,3,1,0,-0.0006417920077658173,down
439,2019-12-26,2,0,0,5.222228260869565,157.76,-0.3127323228586376,43266,194455,179,0,1,1,0.003938386586818593,up
440,2019-12-27,4,2,0,5.628092903828199,241.16000000000003,0.09313232009999561,41789,127964,246,3,0,1,-0.002220341658708182,down
441,2019-12-31,1,1,0,5.47,43.76,-0.06496058372820279,6199,0,46,0,0,1,0.004852013675731043,up
442,2020-01-02,2,1,0,5.186325757575757,176.38,-0.34863482615244523,37378,122813,204,1,1,0,0.0040621007118886365,up
443,2020-01-03,2,2,0,5.823095238095238,75.18,0.288134654367036,69325,0,75,1,0,1,0.0026314455666556877,up
444,2020-01-07,2,2,2,5.4902678571428565,126.41999999999999,-0.044692726585346065,30557,0,128,1,0,1,-0.0014436696358039248,down
445,2020-01-09,3,0,1,5.2958585858585865,305.68,-0.23910199786961664,74237,403427,324,0,0,3,0.0026545751028059644,up
446,2020-01-10,5,2,0,5.664447472527472,373.43999999999994,0.1294868887992699,72249,322392,386,4,0,1,-0.005015512995598391,down
447,2020-01-13,3,1,1,5.319579710144928,283.58000000000004,-0.21538087358327473,87381,402704,308,1,0,2,0.005196981045707992,up
448,2020-01-15,3,1,0,5.572831196581196,229.42,0.03787061285299398,58092,216810,234,1,0,2,0.0021387694970933712,up
449,2020-01-17,4,0,1,5.50899396638308,440.06,-0.025966617345123177,90753,464693,474,1,0,3,0.0017932656041254784,up
450,2020-01-21,1,0,0,4.865333333333333,72.98,-0.6696272503948695,26274,136319,85,0,1,0,-7.226372477947695e-05,down
451,2020-01-22,8,7,0,5.5216964285714285,404.00000000000006,-0.013264155156774038,74273,85806,427,4,1,3,-0.0024834745588105897,down
452,2020-01-23,1,1,0,5.2725,42.17999999999999,-0.2624605837282026,14107,0,48,0,0,1,0.002946530953917017,up
453,2020-01-28,3,2,0,5.0706444444444445,213.14000000000001,-0.4643161392837583,33814,57690,236,0,1,2,0.006417095357219593,up
454,2020-01-29,2,0,0,5.584821428571429,207.3,0.04986084484322584,33840,157073,214,1,0,1,-0.004882278304162009,down
455,2020-01-30,4,3,0,5.278727272727273,220.34,-0.2562333110009296,39768,38966,246,1,1,2,0.00835571294183235,up
456,2020-02-03,1,0,0,6.66,13.32,1.1250394162717976,15186,88575,12,1,0,0,0.004098085200741568,up
457,2020-02-04,3,1,0,5.916944444444444,247.12,0.38198386071624135,62435,322235,248,3,0,0,0.00517586072290911,up
458,2020-02-05,1,1,0,5.691111111111113,51.22,0.15615052738291002,6058,0,53,1,0,0,0.00294144180108541,up
459,2020-02-07,4,4,0,5.421939393939393,216.74,-0.11302118978880893,48855,0,230,2,0,2,-0.002347469347826335,down
460,2020-02-10,2,0,0,5.712884615384615,221.12,0.17792403165641257,36481,163004,219,1,0,1,0.010189031276600528,up
461,2020-02-11,6,3,0,5.791028693528694,414.6599999999999,0.25606810980049116,139282,363378,419,4,0,2,-0.0024124867323275837,down
462,2020-02-12,1,0,0,5.235555555555552,47.12,-0.29940502817265013,11997,53842,52,0,0,1,0.0026553778371160358,up
463,2020-02-14,4,0,1,5.884264705882353,429.0799999999999,0.3493041221541502,36076,104372,433,4,0,0,0.000615685227104218,up
464,2020-02-18,4,1,2,5.114047619047619,260.2199999999999,-0.4209129646805838,34152,105043,297,0,0,4,0.0003710255697557769,up
465,2020-02-19,4,3,0,5.163071428571428,189.56,-0.37188915515677423,52765,101388,215,2,2,0,0.0017039481190994324,up
466,2020-02-20,1,1,0,5.45,32.7,-0.08496058372820237,5754,0,35,0,0,1,-0.0021358017733302593,down
467,2020-02-21,3,3,0,5.5008484848484835,183.23999999999998,-0.0341120988797187,21228,0,192,2,1,0,-0.006769825918762089,down
468,2020-02-24,1,0,0,5.82904761904762,122.41,0.2940870353194178,31483,135233,122,1,0,0,-0.009737265344259305,down
469,2020-02-26,2,0,0,5.485892857142858,170.59999999999997,-0.049067726585345195,45171,152877,178,1,0,1,-0.0074875027019253295,down
470,2020-02-28,2,0,0,5.516574074074075,217.82000000000005,-0.01838650965412736,30847,152063,227,1,0,1,0.012794429104135871,up
471,2020-03-02,2,1,0,5.4408,196.44,-0.09416058372820224,38476,149328,212,0,0,2,0.03898420789887234,up
472,2020-03-03,2,0,1,5.28,264.0,-0.2549605837282023,13672,55185,290,0,0,2,-0.030063312677208437,down
473,2020-03-04,5,0,1,5.537740289855072,670.18,0.002779706126869996,75912,377918,706,3,0,2,0.02770093310350501,up
474,2020-03-05,1,0,0,5.286666666666667,95.16000000000004,-0.24829391706153547,11072,52316,103,0,0,1,-0.016828692923433988,down
475,2020-03-06,4,3,0,5.315323426573427,250.20999999999998,-0.21963715715477572,30499,51653,274,0,1,3,0.006150621590068646,up
476,2020-03-09,4,1,0,4.926854515050167,244.32,-0.6081060686780355,139636,500896,291,1,3,0,-0.040968695859006664,down
477,2020-03-10,2,0,0,5.535357142857143,187.22,0.0003965591289407655,33356,129135,200,1,0,1,0.024435930054138855,up
478,2020-03-11,1,0,0,5.860909090909091,128.94,0.32594850718088875,14390,61066,129,1,0,0,-0.02980613394641816,down
479,2020-03-13,1,1,0,4.875,58.50000000000002,-0.6599605837282025,8256,0,72,0,1,0,0.054875711792169234,up
480,2020-03-17,2,2,0,5.41276923076923,124.58,-0.12219135295897221,18250,0,137,0,0,2,0.04268118069141755,up
481,2020-03-18,1,0,0,5.562,111.24,0.027039416271797734,41989,207321,119,1,0,0,-0.015760271701210797,down
482,2020-03-19,1,1,0,5.093,50.93,-0.44196058372820257,10039,0,60,0,0,1,0.006647188667941129,up
483,2020-03-20,3,3,0,5.284520202020203,184.71,-0.25044038170800026,9327,0,208,2,1,0,-0.05222991606765179,down
484,2020-03-23,4,4,0,4.814305555555555,159.38,-0.7206550281726469,22607,0,195,0,3,1,-0.023272286717925486,down
485,2020-03-24,3,1,0,5.227369047619049,285.04,-0.3075915361091545,59790,241003,321,0,0,3,0.043886872596153176,up
486,2020-03-25,1,1,0,5.425,43.4,-0.10996058372820272,5462,0,46,0,0,1,0.007238284646339684,up
487,2020-03-27,1,0,0,6.101,122.02,0.5660394162717974,14639,58398,114,1,0,0,-0.005634146236234743,down
488,2020-03-30,1,0,0,6.387272727272728,70.25999999999999,0.8523121435445251,10605,46779,65,1,0,0,0.02644409980886214,up
489,2020-03-31,2,2,0,5.617348484848485,128.92000000000002,0.08238790112028216,20513,0,131,1,0,1,-0.011511824988506416,down
490,2020-04-02,2,1,0,5.22691699604743,180.22,-0.3080435876807721,19164,58925,201,0,0,2,0.027805063946733686,up
491,2020-04-06,2,1,0,5.258736263736264,208.02,-0.2762243199919383,57758,149393,232,0,0,2,0.033122819103991126,up
492,2020-04-07,1,0,0,5.888,147.2,0.35303941627179736,14169,55311,149,1,0,0,-0.028933961198228407,down
493,2020-04-08,2,0,1,5.154316239316239,273.20000000000005,-0.3806443444119627,36104,203568,312,0,0,2,0.02420110986964621,up
494,2020-04-09,1,0,0,5.396296296296296,145.7,-0.13866428743190617,26061,123158,153,0,0,1,0.004620138367873612,up
495,2020-04-13,2,2,0,5.536358974358974,154.82000000000002,0.0013983906307712957,22939,0,164,1,0,1,-0.007486209430490494,down
496,2020-04-15,1,0,0,5.754285714285714,80.56,0.21932513055751102,31062,183046,82,1,0,0,-0.004392477740336802,down
497,2020-04-17,1,0,0,5.3954545454545455,59.35000000000001,-0.13950603827365704,23511,118667,64,0,0,1,0.01130375339714791,up
498,2020-04-21,2,1,0,5.547657004830917,181.49,0.012696421102714517,36173,151486,190,1,0,1,-0.017326136784110203,down
499,2020-04-22,3,0,0,5.543148148148148,232.04,0.008187564419945836,140265,694103,243,1,0,2,0.004096347574082575,up
500,2020-04-23,1,0,0,5.957037037037038,160.84,0.4220764533088355,13353,60095,162,1,0,0,-0.004490386970719779,down
501,2020-04-24,2,2,0,5.37925,97.52000000000001,-0.15571058372820268,17301,0,104,1,0,1,0.008568497183012828,up
502,2020-04-27,2,2,0,5.4179220779220785,96.6,-0.11703850580612363,9564,0,104,1,0,1,0.008347811051472314,up
503,2020-04-29,1,1,0,6.022857142857142,42.16,0.4878965591289397,12803,0,41,1,0,0,0.007212724958127306,up
504,2020-04-30,7,5,2,5.420664264307122,511.4200000000001,-0.11429631942108122,70163,182384,543,3,2,2,-0.006305202327897436,down
505,2020-05-04,1,0,0,5.284166666666667,126.82,-0.25079391706153586,52229,253943,140,0,0,1,0.00985075715592218,up
506,2020-05-05,3,2,0,5.5428367003367,244.17999999999998,0.00787611660849663,39049,71788,253,2,0,1,-0.00015334974552488748,down
507,2020-05-11,1,0,0,5.58,61.38,0.04503941627179753,31020,194241,64,1,0,0,0.005052369161999295,up
508,2020-05-12,4,1,0,5.528244047619047,276.07,-0.0067165361091550135,43666,170452,283,3,0,1,-0.023602613709814462,down
509,2020-05-13,3,1,0,5.693851851851851,270.36000000000007,0.1588912681236483,92697,347716,273,2,0,1,-0.016002214095511662,down
510,2020-05-14,1,1,0,5.3933333333333335,48.540000000000006,-0.141627250394869,11246,0,53,0,0,1,0.020740429620303612,up
511,2020-05-18,3,2,1,5.332151515151516,195.7,-0.20280906857668737,73506,79864,215,1,0,2,0.013744587430188564,up
512,2020-05-20,6,0,4,5.387599520045172,463.36,-0.1473610636830307,91303,317488,502,0,0,4,0.006087500706668725,up
513,2020-05-21,1,0,0,6.165,49.32,0.6300394162717975,16404,81858,46,1,0,0,-0.007218957003898713,down
514,2020-05-22,3,0,0,5.573880952380954,360.5199999999999,0.03892036865275047,66628,269287,389,2,0,1,0.0025101005332355915,up
515,2020-05-26,3,0,0,5.5721309178743965,401.1,0.03717033414619338,80330,372302,416,2,0,1,-0.004097779579895748,down
516,2020-05-27,3,1,0,5.261566433566434,313.5,-0.27339415016176893,92549,253915,348,0,1,2,0.006791232956589898,up
517,2020-05-28,2,0,0,5.190208333333333,205.97999999999996,-0.34475225039486945,49143,193747,234,0,1,1,-0.00554062594396819,down
518,2020-05-29,1,1,0,4.875,39.0,-0.6599605837282025,39420,0,48,0,1,0,0.006326962614829233,up
519,2020-06-01,1,0,0,5.681052631578948,107.93999999999998,0.14609204785074503,40067,166087,114,1,0,0,0.00557788021450764,up
520,2020-06-02,6,1,0,5.524986101820885,548.85,-0.009974481907318497,133231,502736,594,4,0,2,0.005233667293647057,up
521,2020-06-03,9,3,0,5.334788277456927,787.98,-0.20017230627127514,180495,620808,854,3,2,4,0.007735072366980985,up
522,2020-06-04,8,5,0,5.291540169321419,579.0799999999998,-0.24342041440678341,170543,397641,628,2,2,4,0.0002539044675402741,up
523,2020-06-05,9,7,0,5.566579038245704,526.72,0.03161845451750237,47458,163476,553,5,2,2,0.009510545148639664,up
524,2020-06-08,1,0,0,6.163157894736843,117.10000000000002,0.6281973110086403,33451,170333,111,1,0,0,0.010147119862832614,up
525,2020-06-09,6,6,0,5.43308696205755,362.59000000000003,-0.10187362167065232,38250,0,389,4,1,1,-0.001910838593748198,down
526,2020-06-11,1,0,0,5.371,107.42,-0.1639605837282021,6995,27039,117,0,0,1,-0.03887586476601795,down
527,2020-06-12,3,3,0,5.087925925925926,100.70000000000002,-0.44703465780227614,32421,0,116,0,1,2,-0.00968075297698848,down
528,2020-06-16,2,1,0,5.5385606060606065,192.48000000000002,0.0036000223324035296,51195,215872,198,1,0,1,-0.001999364420312988,down
529,2020-06-17,1,0,0,6.7907692307692304,88.27999999999999,1.255808647041028,26157,113704,78,1,0,0,-0.007219054645256725,down
530,2020-06-18,5,0,0,5.86902564102564,364.0,0.33406505729743846,91624,448896,362,5,0,0,0.004417081115999141,up
531,2020-06-22,4,1,0,5.4783333333333335,395.26,-0.056627250394869266,57911,190273,417,1,0,3,0.007574985163891382,up
532,2020-06-23,3,1,0,5.281052631578948,173.34,-0.25390795214925443,80259,257553,190,0,0,3,-0.00236082203322406,down
533,2020-06-25,5,1,0,5.393336675089616,465.11,-0.1416239086385863,188877,726539,498,1,0,4,0.012197174162895362,up
534,2020-06-26,2,0,0,4.6996710526315795,165.02000000000004,-0.8352895310966235,113024,425666,204,0,2,0,-0.02087397599337008,down
535,2020-06-29,5,4,0,5.786412698412698,282.08,0.2514521146844954,39680,32181,284,5,0,0,0.011478836473274773,up
536,2020-06-30,5,4,0,5.283347763347763,271.28,-0.2516128203804394,98926,260569,292,1,1,3,0.016421903089854164,up
537,2020-07-01,5,2,0,5.390026334776334,458.68000000000006,-0.14493424895186796,83258,232667,497,2,0,3,0.0032003996399234693,up
538,2020-07-02,2,1,0,5.274100529100529,213.57999999999993,-0.2608600546276736,27413,69923,235,0,0,2,-0.004335701118423256,down
539,2020-07-06,8,1,1,4.866274044242203,711.3299999999999,-0.6686865394859998,239110,731075,831,0,6,2,0.007742531335643091,up
540,2020-07-07,1,0,0,5.64,118.44,0.10503941627179714,25815,112339,122,1,0,0,-0.006669911128435989,down
541,2020-07-08,2,0,1,4.167333333333334,176.05999999999997,-1.3676272503948685,70211,360288,191,1,1,0,0.005350300702546931,up
542,2020-07-09,1,1,0,5.677142857142857,79.48000000000002,0.1421822734146545,30546,0,80,1,0,0,-0.00759401215688488,down
543,2020-07-10,1,1,0,4.8,19.2,-0.7349605837282027,7565,0,24,0,1,0,0.010331602933451063,up
544,2020-07-13,7,4,2,5.45527344550874,392.44,-0.07968713821946276,181359,348098,411,4,1,2,-0.015556586976483015,down
545,2020-07-14,5,4,0,5.485826262626262,252.28,-0.04913432110193998,68264,86999,268,2,0,3,0.01795859141463708,up
546,2020-07-15,4,2,0,5.337033333333332,350.82,-0.19792725039486947,94342,319941,372,1,1,2,0.00017981481707764394,up
547,2020-07-16,3,0,0,5.951269841269841,315.08000000000004,0.416309257541639,62413,301461,307,3,0,0,0.002247241818108051,up
548,2020-07-17,1,1,0,5.1775,41.42,-0.35746058372820233,8893,0,48,0,0,1,0.000161285712248951,up
549,2020-07-21,2,0,0,5.672393162393161,176.16,0.13743257866495817,46912,241614,180,2,0,0,-0.0034327374259130244,down
550,2020-07-23,1,1,0,5.402857142857144,37.82000000000001,-0.13210344087105863,5116,0,41,0,0,1,-0.01099753706909575,down
551,2020-07-27,4,4,1,5.36501948051948,248.16000000000003,-0.16994110320872213,31579,0,271,2,0,2,0.006077886933868175,up
552,2020-07-28,3,2,0,5.224247311827958,283.98,-0.3107132719002452,66655,103275,318,1,1,1,-0.004894482805118368,down
553,2020-07-29,4,1,0,5.543272005772006,282.92,0.008311422043803862,47851,191847,292,2,1,1,0.009673951661350851,up
554,2020-07-30,1,0,0,5.3072727272727285,116.76000000000002,-0.22768785645547407,30016,137752,128,0,0,1,0.0044743300725476895,up
555,2020-08-03,3,2,0,5.690571504518872,237.44,0.15561092079067063,45993,147247,247,2,0,1,0.0019311419962802774,up
556,2020-08-04,4,2,0,5.272363636363636,310.34000000000003,-0.2625969473645664,67772,205982,343,1,1,2,0.005042702677673236,up
557,2020-08-05,1,0,0,5.116666666666666,61.40000000000001,-0.4182939170615363,39519,180885,70,0,0,1,0.0031349842294366875,up
558,2020-08-06,1,1,0,5.5920000000000005,55.92,0.05703941627179798,14255,0,59,1,0,0,0.007820842933110791,up
559,2020-08-07,2,1,0,5.46375,143.4,-0.07121058372820244,30315,120808,151,1,0,1,0.0033622190791309514,up
560,2020-08-10,1,0,0,6.035833333333334,144.86,0.5008727496051311,7928,32927,140,1,0,0,0.0013199878274753824,up
561,2020-08-11,1,0,0,6.085,24.34,0.5500394162717974,30012,206734,23,1,0,0,-0.010874317143985584,down
562,2020-08-12,1,0,0,4.877037037037037,131.68,-0.6579235466911655,13286,61795,159,0,1,0,0.0074178018183182455,up
563,2020-08-13,3,0,0,5.235758897243107,371.97999999999996,-0.2992016864850955,77357,297344,416,1,2,0,0.00014230303057360938,up
564,2020-08-14,2,0,0,5.76,224.74,0.2250394162717977,20046,81338,228,2,0,0,0.0012438732639866044,up
565,2020-08-17,1,1,0,5.3155555555555525,47.84,-0.21940502817265006,26371,0,52,0,0,1,0.00033419986756052535,up
566,2020-08-18,4,2,0,5.442271978021978,305.15999999999997,-0.09268860570622439,58859,191135,321,2,1,1,0.0008089629790172182,up
567,2020-08-19,4,3,0,5.311579404466501,387.03999999999996,-0.2233811792617011,62560,138718,423,1,1,2,-0.005205559290302603,down
568,2020-08-20,2,2,0,4.659924242424243,107.13999999999999,-0.8750363413039599,43840,0,133,0,2,0,0.007448349684856731,up
569,2020-08-24,1,0,0,5.3955555555555526,97.12,-0.13940502817265,46519,236381,105,0,0,1,0.0038588628913866227,up
570,2020-08-25,2,1,0,5.805151515151515,117.41999999999999,0.27019093142331263,14708,58458,119,1,0,1,0.0022323276268236864,up
571,2020-08-26,2,0,0,5.54778409090909,210.47999999999996,0.012823507180887983,110800,497163,219,1,0,1,0.008336307052453364,up
572,2020-08-28,1,0,0,5.1825,124.38,-0.35246058372820244,34997,158913,138,0,0,1,0.0038115166795566467,up
573,2020-08-31,1,0,0,5.224375,167.18,-0.31058558372820233,19763,88155,183,0,0,1,-0.0026839446492118034,down
574,2020-09-01,2,1,0,5.427430830039525,188.91999999999996,-0.10752975368867723,50230,213618,197,1,0,1,0.005476918015173073,up
575,2020-09-02,2,0,0,5.393076923076924,188.98000000000002,-0.141883660651279,86794,436898,207,0,0,2,0.0104634845179599,up
576,2020-09-03,3,1,0,5.454458333333332,215.28999999999996,-0.08050225039486936,61446,209478,227,2,0,1,-0.030768003082322887,down
577,2020-09-08,9,3,0,5.368506567069115,686.08,-0.16645401665908702,164078,635020,744,1,0,8,-0.011874620801846543,down
578,2020-09-09,1,0,0,5.46,49.14,-0.07496058372820258,46186,214930,51,0,0,1,0.00864731422211948,up
579,2020-09-10,2,2,0,5.13625,103.09,-0.39871058372820256,18502,0,116,0,0,2,-0.021500022485025597,down
580,2020-09-11,1,0,0,5.14,123.36,-0.39496058372820286,23184,89923,139,0,0,1,-0.003498666797337889,down
581,2020-09-14,14,12,0,5.053606258937142,824.5600000000001,-0.4813543247910614,157877,196782,945,1,7,6,0.005940128806839186,up
582,2020-09-16,3,3,0,5.4719480519480515,183.42,-0.0630125317801505,61145,0,197,2,1,0,-0.007545662459263325,down
583,2020-09-18,5,0,0,5.602260916860918,480.53999999999996,0.06730033313271537,36242,130556,493,4,1,0,-0.01129151699274646,down
584,2020-09-21,1,1,0,5.092,50.92,-0.4429605837282029,11829,0,58,0,0,1,-0.0013726716845656635,down
585,2020-09-23,7,3,0,5.7086510989010995,559.0,0.1736905151728964,82032,209540,573,5,0,2,-0.025056453647306683,down
586,2020-09-24,3,0,0,5.461428571428571,297.68000000000006,-0.07353201229963109,127203,418210,320,2,0,1,0.006338905217461967,up
587,2020-09-25,5,3,0,5.334529411764706,260.1,-0.20043117196349716,56727,116520,279,2,1,2,0.01909377280290545,up
588,2020-09-29,3,2,0,5.808390804597701,305.62,0.2734302208694981,30906,51875,302,3,0,0,-0.004610659568008637,down
589,2020-09-30,5,4,0,5.486428571428571,251.94,-0.04853201229963115,124017,323995,270,2,0,3,0.0065216012325901174,up
590,2020-10-01,7,4,0,5.397568727568728,605.53,-0.1373918561594749,136286,130629,656,2,1,4,-0.0014974195184108982,down
591,2020-10-05,5,0,0,5.832051549982586,465.3400000000001,0.29709096625438214,198826,1071502,467,4,0,1,0.012274061110192613,up
592,2020-10-06,3,0,0,5.337403880070546,388.82000000000005,-0.19755670365765562,51750,230980,423,1,0,2,-0.01401398145359865,down
593,2020-10-07,9,4,0,5.587565307499519,607.66,0.05260472377131542,255117,761974,632,6,1,2,0.010305588139069649,up
594,2020-10-08,3,1,0,5.504487179487179,220.48000000000002,-0.030473404241022923,69457,268957,235,1,0,2,0.0036543464406000384,up
595,2020-10-09,4,1,0,5.489339285714286,361.26,-0.04562129801391657,102756,409771,386,3,0,1,0.005049606290157523,up
596,2020-10-12,13,3,0,5.512920792099821,1046.26,-0.02203979162838249,317676,1194641,1119,5,0,8,0.009771358679256813,up
597,2020-10-13,7,4,2,5.391647919986708,583.99,-0.1433126637414939,88076,266720,616,2,1,4,-0.006247882133191795,down
598,2020-10-14,2,0,0,4.901,113.08,-0.6339605837282027,99745,284243,133,0,2,0,-0.007623461221708709,down
599,2020-10-15,4,3,0,5.025868421052632,245.22,-0.5090921626755707,89069,281230,285,0,2,2,0.008576293749554945,up
600,2020-10-16,3,1,0,5.392907066052228,279.98,-0.14205351767597504,56104,144319,311,1,0,2,-0.0027737057392298943,down
601,2020-10-19,1,0,0,5.824,145.60000000000005,0.2890394162717973,12860,52503,144,1,0,0,-0.019103173085268405,down
602,2020-10-20,1,0,0,5.838571428571429,81.73999999999998,0.3036108448432264,27778,118997,80,1,0,0,0.001087473360674065,up
603,2020-10-21,1,0,0,4.936923076923077,64.18,-0.5980375068051256,56660,262641,75,0,1,0,-0.0012645252670207886,down
604,2020-10-23,2,2,0,5.507115384615384,114.66,-0.027845199112818353,37244,0,125,1,0,1,0.00014141562927029634,up
